,species_idx,mass_frequency,lambda_inst_nut,lambda_max_nut,delta
99999,47,0.0,0.33634977764485524,1.0034619720179843,0.3379598662207358
99999,48,0.0,0.33663698978517,1.0043188373405239,0.3379598662207358
99999,49,0.0,0.337325147864885,1.0063718800645778,0.3379598662207358
99999,50,0.0,0.3373587635411661,1.006472168677961,0.3379598662207358
99999,51,0.0,0.33868808353253177,1.0104380463108196,0.3379598662207358
99999,52,0.0,0.3387082601199828,1.0104982409045964,0.3379598662207358
99999,53,0.0,0.33879696058487985,1.010762868828681,0.3379598662207358
99999,54,0.0,0.3393955130464971,1.0125485832052337,0.3379598662207358
99999,55,0.0,0.34005906905914657,1.0145282284116612,0.3379598662207358
99999,56,0.0,0.34082880854577874,1.0168246601459243,0.3379598662207358
99999,57,0.0,0.34192654985936694,1.020099648674271,0.3379598662207358
99999,58,0.0,0.34201916623304046,1.0203759592745585,0.3379598662207358
99999,59,0.0,0.34231062261397355,1.0212454868146572,0.3379598662207358
99999,60,0.0,0.34298237595153486,1.0232495878238475,0.3379598662207358
99999,61,0.0,0.345305971476599,1.030181775393821,0.3379598662207358
99999,62,0.0,0.34638609847159657,1.0334042135711834,0.3379598662207358
99999,63,0.0,0.3476249473004239,1.0371001806014333,0.3379598662207358
99999,64,0.0,0.3476282999792154,1.0371101829439209,0.3379598662207358
99999,65,0.0,0.3485842388794396,1.0399621198194688,0.3379598662207358
99999,66,0.0,0.3507182919192773,1.0463288285675494,0.3379598662207358
99999,67,0.0,0.3509561847692137,1.047038555299042,0.3379598662207358
99999,68,0.0,0.352640495553163,1.0520635082887169,0.3379598662207358
99999,69,0.0,0.3526713244300535,1.0521554827975637,0.3379598662207358
99999,70,0.0,0.35336370311359716,1.0542211172214564,0.3379598662207358
99999,71,0.0,0.35352954435323086,1.0547158860259136,0.3379598662207358
99999,72,0.0,0.35421391593695123,1.0567576321623364,0.3379598662207358
99999,73,0.0,0.3550809210803076,1.059344245113277,0.3379598662207358
99999,74,0.0,0.35509666585521593,1.0593912178896205,0.3379598662207358
99999,75,0.0,0.35531144301810313,1.0600319815521515,0.3379598662207358
99999,76,0.0,0.3554313823562195,1.06038980716331,0.3379598662207358
99999,77,0.0,0.3557346284532472,1.0612945080037888,0.3379598662207358
99999,78,0.0,0.3598369039203245,1.0735331884000663,0.3379598662207358
99999,79,0.0,0.36107579849969174,1.077229291921939,0.3379598662207358
99999,80,0.0,0.361171066879388,1.077513514485814,0.3379598662207358
99999,81,0.0,0.3622785375907066,1.0808175295849567,0.3379598662207358
99999,82,0.0,0.3637173462018796,1.0851100542788443,0.3379598662207358
99999,83,0.0,0.3663825801155168,1.0930614818004984,0.3379598662207358
99999,84,0.0,0.3682613035050013,1.098666443071735,0.3379598662207358
99999,85,0.0,0.3688039162303501,1.1002852674968113,0.3379598662207358
99999,86,0.0,0.37258090748367295,1.1115534987942792,0.3379598662207358
99999,87,0.0,0.3726357271731418,1.111717047211302,0.3379598662207358
99999,88,0.0,0.37714620698871754,1.1251735596614572,0.3379598662207358
99999,89,0.0,0.3797327203100208,1.1328901330934942,0.3379598662207358
99999,90,0.0,0.3819853529807294,1.1396106109181237,0.3379598662207358
99999,91,0.0,0.3821090862291324,1.1399797552366249,0.3379598662207358
99999,92,0.0,0.3860288201116684,1.151673843215801,0.3379598662207358
99999,93,0.0,0.3882843034658113,1.1584028257358718,0.3379598662207358
99999,94,0.0,0.388703617005638,1.1596538008205428,0.3379598662207358
99999,95,0.0,0.39150909708356285,1.168023637099799,0.3379598662207358
99999,96,0.0,0.3968119873167474,1.1838442174731414,0.3379598662207358
99999,97,0.0,0.40569910461254916,1.2103579387238108,0.3379598662207358
99999,98,0.0,0.40664794416280603,1.2131886954821363,0.3379598662207358
99999,99,0.0,0.4080563298249377,1.2173904567075495,0.3379598662207358
99999,100,1.0,0.4357461698912046,1.3,0.3379598662207358
99999,1,0.0,0.2642719037902481,0.7863133743598113,0.33913043478260874
99999,2,0.0,0.27502619006943957,0.8183116269615488,0.33913043478260874
99999,3,0.0,0.27577303029610084,0.8205337718445697,0.33913043478260874
99999,4,0.0,0.27762439104751346,0.8260423018801955,0.33913043478260874
99999,5,0.0,0.2781535473122602,0.8276167509310749,0.33913043478260874
99999,6,0.0,0.27931946200597507,0.8310858080040442,0.33913043478260874
99999,7,0.0,0.2794448489628109,0.8314588837632008,0.33913043478260874
99999,8,0.0,0.2842916863309654,0.8458801407764004,0.33913043478260874
99999,9,0.0,0.28610131093642444,0.8512644892804793,0.33913043478260874
99999,10,0.0,0.28806260067265854,0.8571001014983392,0.33913043478260874
99999,11,0.0,0.2915784184541595,0.8675610491199238,0.33913043478260874
99999,12,0.0,0.29187084156188675,0.8684311234535174,0.33913043478260874
99999,13,0.0,0.29248901407009437,0.8702704310147593,0.33913043478260874
99999,14,0.0,0.29280142107577506,0.8711999653439381,0.33913043478260874
99999,15,0.0,0.2939025543873893,0.8744762721985729,0.33913043478260874
99999,16,0.0,0.29498129209656293,0.877685943283482,0.33913043478260874
99999,17,0.0,0.29765406709925174,0.8856385054027486,0.33913043478260874
99999,18,0.0,0.3008176253453559,0.8950513416664642,0.33913043478260874
99999,19,0.0,0.3027617672814901,0.9008359324008975,0.33913043478260874
99999,20,0.0,0.3038413058605959,0.9040479863904202,0.33913043478260874
99999,21,0.0,0.30570319301192694,0.9095878366266461,0.33913043478260874
99999,22,0.0,0.3070506709172127,0.9135971160217857,0.33913043478260874
99999,23,0.0,0.30855552105782347,0.9180746400226295,0.33913043478260874
99999,24,0.0,0.30868741108475034,0.9184670649858203,0.33913043478260874
99999,25,0.0,0.30913638869490473,0.9198029508465159,0.33913043478260874
99999,26,0.0,0.31637112279028207,0.9413291445036641,0.33913043478260874
99999,27,0.0,0.3171386157552117,0.943612739446584,0.33913043478260874
99999,28,0.0,0.3179975012873421,0.9461682634022988,0.33913043478260874
99999,29,0.0,0.31879906017026327,0.9485532179167147,0.33913043478260874
99999,30,0.0,0.3190947187346368,0.9494329190127321,0.33913043478260874
99999,31,0.0,0.3196547942327444,0.9510993650045193,0.33913043478260874
99999,32,0.0,0.32161392834524305,0.956928563389698,0.33913043478260874
99999,33,0.0,0.3224283178404471,0.9593516940473005,0.33913043478260874
99999,34,0.0,0.32252860686558954,0.9596500935390359,0.33913043478260874
99999,35,0.0,0.3240645581094207,0.9642201556155086,0.33913043478260874
99999,36,0.0,0.3250636292488446,0.9671927871650562,0.33913043478260874
99999,37,0.0,0.3263914291480901,0.9711435167139643,0.33913043478260874
99999,38,0.0,0.32668253943428516,0.9720096848845716,0.33913043478260874
99999,39,0.0,0.3268913612968776,0.9726310124682466,0.33913043478260874
99999,40,0.0,0.327473014585922,0.9743616609172734,0.33913043478260874
99999,41,0.0,0.32769364528730194,0.9750181244641025,0.33913043478260874
99999,42,0.0,0.3302727264826908,0.9826919104716522,0.33913043478260874
99999,43,0.0,0.3304567561095801,0.9832394713543118,0.33913043478260874
99999,44,0.0,0.3330802965873279,0.9910455413006077,0.33913043478260874
99999,45,0.0,0.33610188037004135,1.0000359474165073,0.33913043478260874
99999,46,0.0,0.3366622691578398,1.001703325568961,0.33913043478260874
99999,47,0.0,0.33725333228907,1.0034619720179843,0.33913043478260874
99999,48,0.0,0.33754131598292975,1.0043188373405239,0.33913043478260874
99999,49,0.0,0.3382313226990054,1.0063718800645778,0.33913043478260874
99999,50,0.0,0.33826502867890035,1.006472168677961,0.33913043478260874
99999,51,0.0,0.3395979196946331,1.0104380463108196,0.33913043478260874
99999,52,0.0,0.33961815048354504,1.0104982409045964,0.33913043478260874
99999,53,0.0,0.3397070892293101,1.010762868828681,0.33913043478260874
99999,54,0.0,0.340307249614858,1.0125485832052337,0.33913043478260874
99999,55,0.0,0.34097258817400145,1.0145282284116612,0.33913043478260874
99999,56,0.0,0.341744395453551,1.0168246601459243,0.33913043478260874
99999,57,0.0,0.3428450856891483,1.020099648674271,0.33913043478260874
99999,58,0.0,0.342937950863208,1.0203759592745585,0.33913043478260874
99999,59,0.0,0.3432301901992196,1.0212454868146572,0.33913043478260874
99999,60,0.0,0.3439037481041934,1.0232495878238475,0.33913043478260874
99999,61,0.0,0.34623358562989937,1.030181775393821,0.33913043478260874
99999,62,0.0,0.34731661422860693,1.0334042135711834,0.33913043478260874
99999,63,0.0,0.3485587910442123,1.0371001806014333,0.33913043478260874
99999,64,0.0,0.34856215272948654,1.0371101829439209,0.33913043478260874
99999,65,0.0,0.34952065962020845,1.0399621198194688,0.33913043478260874
99999,66,0.0,0.3516604454824331,1.0463288285675494,0.33913043478260874
99999,67,0.0,0.35189897739683057,1.047038555299042,0.33913043478260874
99999,68,0.0,0.35358781283616036,1.0520635082887169,0.33913043478260874
99999,69,0.0,0.3536187245303343,1.0521554827975637,0.33913043478260874
99999,70,0.0,0.3543129631882756,1.0542211172214564,0.33913043478260874
99999,71,0.0,0.35447924993622315,1.0547158860259136,0.33913043478260874
99999,72,0.0,0.3551654599844347,1.0567576321623364,0.33913043478260874
99999,73,0.0,0.3560347942107158,1.059344245113277,0.33913043478260874
99999,74,0.0,0.35605058128166667,1.0593912178896205,0.33913043478260874
99999,75,0.0,0.3562659354120915,1.0600319815521515,0.33913043478260874
99999,76,0.0,0.3563861969497548,1.06038980716331,0.33913043478260874
99999,77,0.0,0.3566902576732146,1.0612945080037888,0.33913043478260874
99999,78,0.0,0.3608035533053002,1.0735331884000663,0.33913043478260874
99999,79,0.0,0.36204577599434756,1.077229291921939,0.33913043478260874
99999,80,0.0,0.3621413002986575,1.077513514485814,0.33913043478260874
99999,81,0.0,0.36325174606859384,1.0808175295849567,0.33913043478260874
99999,82,0.0,0.36469441982934975,1.0851100542788443,0.33913043478260874
99999,83,0.0,0.3673668135053552,1.0930614818004984,0.33913043478260874
99999,84,0.0,0.36925058381134324,1.098666443071735,0.33913043478260874
99999,85,0.0,0.369794654186676,1.1002852674968113,0.33913043478260874
99999,86,0.0,0.37358179177638723,1.1115534987942792,0.33913043478260874
99999,87,0.0,0.3736367587309601,1.111717047211302,0.33913043478260874
99999,88,0.0,0.3781593552930178,1.1251735596614572,0.33913043478260874
99999,89,0.0,0.3807528169052942,1.1328901330934942,0.33913043478260874
99999,90,0.0,0.38301150094528136,1.1396106109181237,0.33913043478260874
99999,91,0.0,0.38313556658501835,1.1399797552366249,0.33913043478260874
99999,92,0.0,0.3870658302612067,1.151673843215801,0.33913043478260874
99999,93,0.0,0.3893273726425738,1.1584028257358718,0.33913043478260874
99999,94,0.0,0.38974781260709723,1.1596538008205428,0.33913043478260874
99999,95,0.0,0.39256082919826557,1.168023637099799,0.33913043478260874
99999,96,0.0,0.39787796487300064,1.1838442174731414,0.33913043478260874
99999,97,0.0,0.40678895611384414,1.2103579387238108,0.33913043478260874
99999,98,0.0,0.4077403445832299,1.2131886954821363,0.33913043478260874
99999,99,0.0,0.40915251366812694,1.2173904567075495,0.33913043478260874
99999,100,1.0,0.4369167384530776,1.3,0.33913043478260874
99999,1,0.0,0.26497992972548273,0.7863133743598113,0.3403010033444816
99999,2,0.0,0.27576302842662065,0.8183116269615488,0.3403010033444816
99999,3,0.0,0.27651186955554347,0.8205337718445697,0.3403010033444816
99999,4,0.0,0.27836819039317284,0.8260423018801955,0.3403010033444816
99999,5,0.0,0.278898764350659,0.8276167509310749,0.3403010033444816
99999,6,0.0,0.28006780271295,0.8310858080040442,0.3403010033444816
99999,7,0.0,0.2801935256011358,0.8314588837632008,0.3403010033444816
99999,8,0.0,0.28505334840781504,0.8458801407764004,0.3403010033444816
99999,9,0.0,0.2868678212818011,0.8512644892804793,0.3403010033444816
99999,10,0.0,0.28883436562126713,0.8571001014983392,0.3403010033444816
99999,11,0.0,0.2923596028307783,0.8675610491199238,0.3403010033444816
99999,12,0.0,0.29265280938593735,0.8684311234535174,0.3403010033444816
99999,13,0.0,0.293272638075381,0.8702704310147593,0.3403010033444816
99999,14,0.0,0.29358588206849473,0.8711999653439381,0.3403010033444816
99999,15,0.0,0.29468996548918824,0.8744762721985729,0.3403010033444816
99999,16,0.0,0.2957715933061048,0.877685943283482,0.3403010033444816
99999,17,0.0,0.2984515290927961,0.8856385054027486,0.3403010033444816
99999,18,0.0,0.3016235630082913,0.8950513416664642,0.3403010033444816
99999,19,0.0,0.30357291360600785,0.9008359324008975,0.3403010033444816
99999,20,0.0,0.304655344438513,0.9040479863904202,0.3403010033444816
99999,21,0.0,0.30652221987793943,0.9095878366266461,0.3403010033444816
99999,22,0.0,0.30787330788816036,0.9135971160217857,0.3403010033444816
99999,23,0.0,0.3093821897586407,0.9180746400226295,0.3403010033444816
99999,24,0.0,0.30951443313966354,0.9184670649858203,0.3403010033444816
99999,25,0.0,0.3099646136313493,0.9198029508465159,0.3403010033444816
99999,26,0.0,0.3172187307156127,0.9413291445036641,0.3403010033444816
99999,27,0.0,0.31798827991473316,0.943612739446584,0.3403010033444816
99999,28,0.0,0.31884946653609575,0.9461682634022988,0.3403010033444816
99999,29,0.0,0.3196531729211523,0.9485532179167147,0.3403010033444816
99999,30,0.0,0.3199496236012542,0.9494329190127321,0.3403010033444816
99999,31,0.0,0.3205111996295833,0.9510993650045193,0.3403010033444816
99999,32,0.0,0.32247558257005937,0.956928563389698,0.3403010033444816
99999,33,0.0,0.3232921539426243,0.9593516940473005,0.3403010033444816
99999,34,0.0,0.32339271165781586,0.9596500935390359,0.3403010033444816
99999,35,0.0,0.32493277795625664,0.9642201556155086,0.3403010033444816
99999,36,0.0,0.32593452576417126,0.9671927871650562,0.3403010033444816
99999,37,0.0,0.3272658830478832,0.9711435167139643,0.3403010033444816
99999,38,0.0,0.3275577732642551,0.9720096848845716,0.3403010033444816
99999,39,0.0,0.32776715459341377,0.9726310124682466,0.3403010033444816
99999,40,0.0,0.3283503662229705,0.9743616609172734,0.3403010033444816
99999,41,0.0,0.32857158802865033,0.9750181244641025,0.3403010033444816
99999,42,0.0,0.3311575789876169,0.9826919104716522,0.3403010033444816
99999,43,0.0,0.33134210165877925,0.9832394713543118,0.3403010033444816
99999,44,0.0,0.3339726710135047,0.9910455413006077,0.3403010033444816
99999,45,0.0,0.33700235009372403,1.0000359474165073,0.3403010033444816
99999,46,0.0,0.3375642402510964,1.001703325568961,0.3403010033444816
99999,47,0.0,0.33815688693328405,1.0034619720179843,0.3403010033444816
99999,48,0.0,0.3384456421806886,1.0043188373405239,0.3403010033444816
99999,49,0.0,0.3391374975331251,1.0063718800645778,0.3403010033444816
99999,50,0.0,0.3391712938166338,1.006472168677961,0.3403010033444816
99999,51,0.0,0.34050775585673365,1.0104380463108196,0.3403010033444816
99999,52,0.0,0.34052804084710636,1.0104982409045964,0.3403010033444816
99999,53,0.0,0.3406172178737396,1.010762868828681,0.3403010033444816
99999,54,0.0,0.3412189861832179,1.0125485832052337,0.3403010033444816
99999,55,0.0,0.34188610728885555,1.0145282284116612,0.3403010033444816
99999,56,0.0,0.34265998236132245,1.0168246601459243,0.3403010033444816
99999,57,0.0,0.3437636215189288,1.020099648674271,0.3403010033444816
99999,58,0.0,0.3438567354933747,1.0203759592745585,0.3403010033444816
99999,59,0.0,0.34414975778446477,1.0212454868146572,0.3403010033444816
99999,60,0.0,0.3448251202568511,1.0232495878238475,0.3403010033444816
99999,61,0.0,0.34716119978319887,1.030181775393821,0.3403010033444816
99999,62,0.0,0.34824712998561647,1.0334042135711834,0.3403010033444816
99999,63,0.0,0.34949263478799975,1.0371001806014333,0.3403010033444816
99999,64,0.0,0.3494960054797568,1.0371101829439209,0.3403010033444816
99999,65,0.0,0.3504570803609764,1.0399621198194688,0.3403010033444816
99999,66,0.0,0.352602599045588,1.0463288285675494,0.3403010033444816
99999,67,0.0,0.3528417700244466,1.047038555299042,0.3403010033444816
99999,68,0.0,0.3545351301191569,1.0520635082887169,0.3403010033444816
99999,69,0.0,0.3545661246306143,1.0521554827975637,0.3403010033444816
99999,70,0.0,0.3552622232629532,1.0542211172214564,0.3403010033444816
99999,71,0.0,0.3554289555192145,1.0547158860259136,0.3403010033444816
99999,72,0.0,0.3561170040319173,1.0567576321623364,0.3403010033444816
99999,73,0.0,0.35698866734112317,1.059344245113277,0.3403010033444816
99999,74,0.0,0.3570044967081165,1.0593912178896205,0.3403010033444816
99999,75,0.0,0.35722042780607893,1.0600319815521515,0.3403010033444816
99999,76,0.0,0.3573410115432893,1.06038980716331,0.3403010033444816
99999,77,0.0,0.3576458868931812,1.0612945080037888,0.3403010033444816
99999,78,0.0,0.36177020269027493,1.0735331884000663,0.3403010033444816
99999,79,0.0,0.36301575348900245,1.077229291921939,0.3403010033444816
99999,80,0.0,0.3631115337179261,1.077513514485814,0.3403010033444816
99999,81,0.0,0.36422495454648013,1.0808175295849567,0.3403010033444816
99999,82,0.0,0.3656714934568189,1.0851100542788443,0.3403010033444816
99999,83,0.0,0.36835104689519277,1.0930614818004984,0.3403010033444816
99999,84,0.0,0.3702398641176844,1.098666443071735,0.3403010033444816
99999,85,0.0,0.3707853921430011,1.1002852674968113,0.3403010033444816
99999,86,0.0,0.37458267606910056,1.1115534987942792,0.3403010033444816
99999,87,0.0,0.3746377902887775,1.111717047211302,0.3403010033444816
99999,88,0.0,0.3791725035973172,1.1251735596614572,0.3403010033444816
99999,89,0.0,0.3817729135005666,1.1328901330934942,0.3403010033444816
99999,90,0.0,0.38403764890983244,1.1396106109181237,0.3403010033444816
99999,91,0.0,0.3841620469409033,1.1399797552366249,0.3403010033444816
99999,92,0.0,0.3881028404107441,1.151673843215801,0.3403010033444816
99999,93,0.0,0.3903704418193353,1.1584028257358718,0.3403010033444816
99999,94,0.0,0.39079200820855553,1.1596538008205428,0.3403010033444816
99999,95,0.0,0.39361256131296735,1.168023637099799,0.3403010033444816
99999,96,0.0,0.39894394242925285,1.1838442174731414,0.3403010033444816
99999,97,0.0,0.40787880761513806,1.2103579387238108,0.3403010033444816
99999,98,0.0,0.4088327450036528,1.2131886954821363,0.3403010033444816
99999,99,0.0,0.4102486975113152,1.2173904567075495,0.3403010033444816
99999,100,1.0,0.43808730701494947,1.3,0.3403010033444816
99999,1,0.0,0.26568795566071857,0.7863133743598113,0.3414715719063545
99999,2,0.0,0.27649986678380295,0.8183116269615488,0.3414715719063545
99999,3,0.0,0.2772507088149873,0.8205337718445697,0.3414715719063545
99999,4,0.0,0.27911198973883355,0.8260423018801955,0.3414715719063545
99999,5,0.0,0.27964398138905916,0.8276167509310749,0.3414715719063545
99999,6,0.0,0.2808161434199262,0.8310858080040442,0.3414715719063545
99999,7,0.0,0.28094220223946187,0.8314588837632008,0.3414715719063545
99999,8,0.0,0.28581501048466607,0.8458801407764004,0.3414715719063545
99999,9,0.0,0.2876343316271791,0.8512644892804793,0.3414715719063545
99999,10,0.0,0.289606130569877,0.8571001014983392,0.3414715719063545
99999,11,0.0,0.2931407872073983,0.8675610491199238,0.3414715719063545
99999,12,0.0,0.2934347772099893,0.8684311234535174,0.3414715719063545
99999,13,0.0,0.29405626208066893,0.8702704310147593,0.3414715719063545
99999,14,0.0,0.2943703430612156,0.8711999653439381,0.3414715719063545
99999,15,0.0,0.2954773765909885,0.8744762721985729,0.3414715719063545
99999,16,0.0,0.29656189451564813,0.877685943283482,0.3414715719063545
99999,17,0.0,0.29924899108634173,0.8856385054027486,0.3414715719063545
99999,18,0.0,0.3024295006712281,0.8950513416664642,0.3414715719063545
99999,19,0.0,0.304384059930527,0.9008359324008975,0.3414715719063545
99999,20,0.0,0.3054693830164314,0.9040479863904202,0.3414715719063545
99999,21,0.0,0.30734124674395324,0.9095878366266461,0.3414715719063545
99999,22,0.0,0.30869594485910934,0.9135971160217857,0.3414715719063545
99999,23,0.0,0.3102088584594592,0.9180746400226295,0.3414715719063545
99999,24,0.0,0.3103414551945781,0.9184670649858203,0.3414715719063545
99999,25,0.0,0.3107928385677952,0.9198029508465159,0.3414715719063545
99999,26,0.0,0.31806633864094463,0.9413291445036641,0.3414715719063545
99999,27,0.0,0.31883794407425614,0.943612739446584,0.3414715719063545
99999,28,0.0,0.3197014317848507,0.9461682634022988,0.3414715719063545
99999,29,0.0,0.3205072856720428,0.9485532179167147,0.3414715719063545
99999,30,0.0,0.32080452846787294,0.9494329190127321,0.3414715719063545
99999,31,0.0,0.3213676050264237,0.9510993650045193,0.3414715719063545
99999,32,0.0,0.32333723679487714,0.956928563389698,0.3414715719063545
99999,33,0.0,0.3241559900448029,0.9593516940473005,0.3414715719063545
99999,34,0.0,0.32425681645004356,0.9596500935390359,0.3414715719063545
99999,35,0.0,0.3258009978030941,0.9642201556155086,0.3414715719063545
99999,36,0.0,0.3268054222794994,0.9671927871650562,0.3414715719063545
99999,37,0.0,0.3281403369476778,0.9711435167139643,0.3414715719063545
99999,38,0.0,0.32843300709422646,0.9720096848845716,0.3414715719063545
99999,39,0.0,0.32864294788995135,0.9726310124682466,0.3414715719063545
99999,40,0.0,0.3292277178600204,0.9743616609172734,0.3414715719063545
99999,41,0.0,0.3294495307700003,0.9750181244641025,0.3414715719063545
99999,42,0.0,0.3320424314925444,0.9826919104716522,0.3414715719063545
99999,43,0.0,0.33222744720797986,0.9832394713543118,0.3414715719063545
99999,44,0.0,0.334865045439683,0.9910455413006077,0.3414715719063545
99999,45,0.0,0.33790281981740833,1.0000359474165073,0.3414715719063545
99999,46,0.0,0.3384662113443544,1.001703325568961,0.3414715719063545
99999,47,0.0,0.3390604415774996,1.0034619720179843,0.3414715719063545
99999,48,0.0,0.339349968378449,1.0043188373405239,0.3414715719063545
99999,49,0.0,0.34004367236724625,1.0063718800645778,0.3414715719063545
99999,50,0.0,0.3400775589543687,1.006472168677961,0.3414715719063545
99999,51,0.0,0.3414175920188357,1.0104380463108196,0.3414715719063545
99999,52,0.0,0.3414379312106693,1.0104982409045964,0.3414715719063545
99999,53,0.0,0.34152734651817057,1.010762868828681,0.3414715719063545
99999,54,0.0,0.3421307227515794,1.0125485832052337,0.3414715719063545
99999,55,0.0,0.34279962640371114,1.0145282284116612,0.3414715719063545
99999,56,0.0,0.3435755692690955,1.0168246601459243,0.3414715719063545
99999,57,0.0,0.3446821573487109,1.020099648674271,0.3414715719063545
99999,58,0.0,0.3447755201235429,1.0203759592745585,0.3414715719063545
99999,59,0.0,0.3450693253697116,1.0212454868146572,0.3414715719063545
99999,60,0.0,0.3457464924095102,1.0232495878238475,0.3414715719063545
99999,61,0.0,0.3480888139365,1.030181775393821,0.3414715719063545
99999,62,0.0,0.34917764574262755,1.0334042135711834,0.3414715719063545
99999,63,0.0,0.35042647853178877,1.0371001806014333,0.3414715719063545
99999,64,0.0,0.35042985823002865,1.0371101829439209,0.3414715719063545
99999,65,0.0,0.35139350110174594,1.0399621198194688,0.3414715719063545
99999,66,0.0,0.3535447526087445,1.0463288285675494,0.3414715719063545
99999,67,0.0,0.35378456265206415,1.047038555299042,0.3414715719063545
99999,68,0.0,0.35548244740215496,1.0520635082887169,0.3414715719063545
99999,69,0.0,0.35551352473089587,1.0521554827975637,0.3414715719063545
99999,70,0.0,0.3562114833376324,1.0542211172214564,0.3414715719063545
99999,71,0.0,0.35637866110220745,1.0547158860259136,0.3414715719063545
99999,72,0.0,0.3570685480794016,1.0567576321623364,0.3414715719063545
99999,73,0.0,0.35794254047153207,1.059344245113277,0.3414715719063545
99999,74,0.0,0.3579584121345679,1.0593912178896205,0.3414715719063545
99999,75,0.0,0.358174920200068,1.0600319815521515,0.3414715719063545
99999,76,0.0,0.3582958261368253,1.06038980716331,0.3414715719063545
99999,77,0.0,0.3586015161131494,1.0612945080037888,0.3414715719063545
99999,78,0.0,0.36273685207525136,1.0735331884000663,0.3414715719063545
99999,79,0.0,0.36398573098365894,1.077229291921939,0.3414715719063545
99999,80,0.0,0.3640817671371963,1.077513514485814,0.3414715719063545
99999,81,0.0,0.365198163024368,1.0808175295849567,0.3414715719063545
99999,82,0.0,0.36664856708428967,1.0851100542788443,0.3414715719063545
99999,83,0.0,0.3693352802850319,1.0930614818004984,0.3414715719063545
99999,84,0.0,0.3712291444240271,1.098666443071735,0.3414715719063545
99999,85,0.0,0.3717761300993278,1.1002852674968113,0.3414715719063545
99999,86,0.0,0.3755835603618155,1.1115534987942792,0.3414715719063545
99999,87,0.0,0.3756388218465966,1.111717047211302,0.3414715719063545
99999,88,0.0,0.3801856519016183,1.1251735596614572,0.3414715719063545
99999,89,0.0,0.38279301009584066,1.1328901330934942,0.3414715719063545
99999,90,0.0,0.3850637968743852,1.1396106109181237,0.3414715719063545
99999,91,0.0,0.3851885272967899,1.1399797552366249,0.3414715719063545
99999,92,0.0,0.3891398505602832,1.151673843215801,0.3414715719063545
99999,93,0.0,0.39141351099609856,1.1584028257358718,0.3414715719063545
99999,94,0.0,0.3918362038100156,1.1596538008205428,0.3414715719063545
99999,95,0.0,0.39466429342767084,1.168023637099799,0.3414715719063545
99999,96,0.0,0.4000099199855069,1.1838442174731414,0.3414715719063545
99999,97,0.0,0.4089686591164339,1.2103579387238108,0.3414715719063545
99999,98,0.0,0.40992514542407754,1.2131886954821363,0.3414715719063545
99999,99,0.0,0.4113448813545053,1.2173904567075495,0.3414715719063545
99999,100,1.0,0.43925787557682333,1.3,0.3414715719063545
99999,1,0.0,0.26639598159595346,0.7863133743598113,0.34264214046822744
99999,2,0.0,0.27723670514098436,0.8183116269615488,0.34264214046822744
99999,3,0.0,0.27798954807443027,0.8205337718445697,0.34264214046822744
99999,4,0.0,0.2798557890844933,0.8260423018801955,0.34264214046822744
99999,5,0.0,0.2803891984274583,0.8276167509310749,0.34264214046822744
99999,6,0.0,0.28156448412690155,0.8310858080040442,0.34264214046822744
99999,7,0.0,0.28169087887778704,0.8314588837632008,0.34264214046822744
99999,8,0.0,0.2865766725615161,0.8458801407764004,0.34264214046822744
99999,9,0.0,0.2884008419725561,0.8512644892804793,0.34264214046822744
99999,10,0.0,0.2903778955184859,0.8571001014983392,0.34264214046822744
99999,11,0.0,0.2939219715840174,0.8675610491199238,0.34264214046822744
99999,12,0.0,0.2942167450340402,0.8684311234535174,0.34264214046822744
99999,13,0.0,0.29483988608595585,0.8702704310147593,0.34264214046822744
99999,14,0.0,0.2951548040539356,0.8711999653439381,0.34264214046822744
99999,15,0.0,0.29626478769278775,0.8744762721985729,0.34264214046822744
99999,16,0.0,0.29735219572519045,0.877685943283482,0.34264214046822744
99999,17,0.0,0.3000464530798865,0.8856385054027486,0.34264214046822744
99999,18,0.0,0.30323543833416383,0.8950513416664642,0.34264214046822744
99999,19,0.0,0.3051952062550451,0.9008359324008975,0.34264214046822744
99999,20,0.0,0.30628342159434885,0.9040479863904202,0.34264214046822744
99999,21,0.0,0.3081602736099661,0.9095878366266461,0.34264214046822744
99999,22,0.0,0.30951858183005737,0.9135971160217857,0.34264214046822744
99999,23,0.0,0.3110355271602768,0.9180746400226295,0.34264214046822744
99999,24,0.0,0.3111684772494917,0.9184670649858203,0.34264214046822744
99999,25,0.0,0.3116210635042402,0.9198029508465159,0.34264214046822744
99999,26,0.0,0.31891394656627564,0.9413291445036641,0.34264214046822744
99999,27,0.0,0.319687608233778,0.943612739446584,0.34264214046822744
99999,28,0.0,0.3205533970336047,0.9461682634022988,0.34264214046822744
99999,29,0.0,0.3213613984229322,0.9485532179167147,0.34264214046822744
99999,30,0.0,0.3216594333344907,0.9494329190127321,0.34264214046822744
99999,31,0.0,0.322224010423263,0.9510993650045193,0.34264214046822744
99999,32,0.0,0.32419889101969385,0.956928563389698,0.34264214046822744
99999,33,0.0,0.32501982614698044,0.9593516940473005,0.34264214046822744
99999,34,0.0,0.32512092124227027,0.9596500935390359,0.34264214046822744
99999,35,0.0,0.3266692176499304,0.9642201556155086,0.34264214046822744
99999,36,0.0,0.3276763187948265,0.9671927871650562,0.34264214046822744
99999,37,0.0,0.3290147908474713,0.9711435167139643,0.34264214046822744
